date,site_id,region,behavior,cement_type,planned_pour_tonnes,consumed_tonnes,opening_inventory_tonnes,deliveries_tonnes,closing_inventory_tonnes,rain_mm,avg_temp_c,silo_capacity,capacity_violation,opening_overflow_tonnes,closing_overflow_tonnes
2023-07-18,SITE_013,South,chaotic,CEM_III,65.22,65.22,179.55,42.71,157.04,8.15,14.95,154,True,25.55000000000001,3.039999999999992
2023-07-19,SITE_013,South,chaotic,CEM_III,40.03,32.03,157.04,26.22,151.23,2.54,-0.81,154,True,3.039999999999992,0.0
2023-07-20,SITE_013,South,chaotic,CEM_III,15.21,15.21,151.23,40.28,176.3,1.21,6.28,154,True,0.0,22.30000000000001
2023-07-21,SITE_013,South,chaotic,CEM_III,45.93,45.93,176.3,29.61,159.98,6.0,8.51,154,True,22.30000000000001,5.97999999999999
2023-07-22,SITE_013,South,chaotic,CEM_I,44.16,44.16,159.98,26.29,142.11,2.95,7.2,154,True,5.97999999999999,0.0
2023-08-04,SITE_013,South,chaotic,CEM_III,0.0,0.0,137.68,33.75,171.43,1.52,11.37,154,True,0.0,17.430000000000007
2023-08-05,SITE_013,South,chaotic,CEM_I,19.61,19.61,171.43,44.0,195.82,0.24,7.03,154,True,17.430000000000007,41.81999999999999
2023-08-06,SITE_013,South,chaotic,CEM_III,0.0,0.0,195.82,19.05,214.87,1.83,1.31,154,True,41.81999999999999,60.870000000000005
2023-08-07,SITE_013,South,chaotic,CEM_III,18.33,14.66,214.87,39.02,239.23,2.1,-0.7,154,True,60.870000000000005,85.22999999999999
2023-08-08,SITE_013,South,chaotic,CEM_II,50.3,50.3,239.23,39.13,228.06,1.86,9.56,154,True,85.22999999999999,74.06
2023-08-09,SITE_013,South,chaotic,CEM_III,62.09,62.09,228.06,13.31,179.28,9.89,2.17,154,True,74.06,25.28
2023-08-10,SITE_013,South,chaotic,CEM_III,57.97,57.97,179.28,30.51,151.82,8.81,5.68,154,True,25.28,0.0
2023-08-11,SITE_013,South,chaotic,CEM_III,0.0,0.0,151.82,12.18,164.0,3.07,11.53,154,True,0.0,10.0
2023-08-12,SITE_013,South,chaotic,CEM_I,0.0,0.0,164.0,20.47,184.47,1.33,0.66,154,True,10.0,30.47
2023-08-13,SITE_013,South,chaotic,CEM_II,0.0,0.0,184.47,24.32,208.79,3.11,-4.54,154,True,30.47,54.78999999999999
2023-08-14,SITE_013,South,chaotic,CEM_I,31.58,31.58,208.79,10.81,188.02,0.32,5.85,154,True,54.78999999999999,34.02000000000001
2023-08-15,SITE_013,South,chaotic,CEM_III,21.77,21.77,188.02,40.21,206.46,2.81,7.45,154,True,34.02000000000001,52.46000000000001
2023-08-16,SITE_013,South,chaotic,CEM_III,21.44,21.44,206.46,0.0,185.02,13.5,0.72,154,True,52.46000000000001,31.02000000000001
2023-08-17,SITE_013,South,chaotic,CEM_II,0.0,0.0,185.02,18.93,203.95,2.17,1.16,154,True,31.02000000000001,49.94999999999999
2023-08-18,SITE_013,South,chaotic,CEM_III,23.92,23.92,203.95,15.03,195.06,2.45,1.3,154,True,49.94999999999999,41.06
2023-08-19,SITE_013,South,chaotic,CEM_I,0.0,0.0,195.06,0.0,195.06,1.81,6.95,154,True,41.06,41.06
2023-08-20,SITE_013,South,chaotic,CEM_II,44.36,44.36,195.06,30.13,180.83,9.38,9.04,154,True,41.06,26.830000000000013
2023-08-21,SITE_013,South,chaotic,CEM_I,16.46,16.46,180.83,26.43,190.8,2.68,2.02,154,True,26.830000000000013,36.80000000000001
2023-08-22,SITE_013,South,chaotic,CEM_III,13.53,13.53,190.8,42.98,220.25,3.99,4.06,154,True,36.80000000000001,66.25
2023-08-23,SITE_013,South,chaotic,CEM_II,24.43,24.43,220.25,48.37,244.19,4.29,4.94,154,True,66.25,90.19
2023-08-24,SITE_013,South,chaotic,CEM_III,60.0,48.0,244.19,40.71,236.9,1.79,-1.92,154,True,90.19,82.9
2023-08-25,SITE_013,South,chaotic,CEM_III,16.63,16.63,236.9,19.88,240.15,2.6,1.83,154,True,82.9,86.15
2023-08-26,SITE_013,South,chaotic,CEM_III,0.0,0.0,240.15,25.62,265.77,1.26,1.45,154,True,86.15,111.76999999999998
2023-08-27,SITE_013,South,chaotic,CEM_II,46.84,46.84,265.77,11.93,230.86,5.38,4.55,154,True,111.76999999999998,76.86000000000001
2023-08-28,SITE_013,South,chaotic,CEM_II,13.73,10.99,230.86,34.9,254.77,18.67,-3.03,154,True,76.86000000000001,100.77000000000001
2023-08-29,SITE_013,South,chaotic,CEM_I,62.55,62.55,254.77,29.97,222.19,12.77,5.61,154,True,100.77000000000001,68.19
2023-08-30,SITE_013,South,chaotic,CEM_II,13.09,13.09,222.19,20.08,229.18,0.84,7.07,154,True,68.19,75.18
2023-08-31,SITE_013,South,chaotic,CEM_I,18.84,18.84,229.18,18.1,228.44,0.21,1.49,154,True,75.18,74.44
2023-09-01,SITE_013,South,chaotic,CEM_III,47.36,37.89,228.44,47.51,238.06,13.08,-5.0,154,True,74.44,84.06
2023-09-02,SITE_013,South,chaotic,CEM_III,0.0,0.0,238.06,10.26,248.32,1.85,3.75,154,True,84.06,94.32
2023-09-03,SITE_013,South,chaotic,CEM_II,0.0,0.0,248.32,33.64,281.96,16.05,3.79,154,True,94.32,127.95999999999998
2023-09-04,SITE_013,South,chaotic,CEM_I,0.0,0.0,281.96,46.4,328.36,6.08,1.94,154,True,127.95999999999998,174.36
2023-09-05,SITE_013,South,chaotic,CEM_II,29.07,29.07,328.36,25.54,324.83,2.3,3.04,154,True,174.36,170.82999999999998
2023-09-06,SITE_013,South,chaotic,CEM_III,22.01,22.01,324.83,39.44,342.26,0.15,6.62,154,True,170.82999999999998,188.26
2023-09-07,SITE_013,South,chaotic,CEM_III,0.0,0.0,342.26,13.79,356.05,4.88,2.02,154,True,188.26,202.05
2023-09-08,SITE_013,South,chaotic,CEM_III,58.69,46.95,356.05,40.53,349.63,2.84,-5.0,154,True,202.05,195.63
2023-09-09,SITE_013,South,chaotic,CEM_I,64.23,51.38,349.63,39.8,338.05,0.75,-4.71,154,True,195.63,184.05
2023-09-10,SITE_013,South,chaotic,CEM_III,0.0,0.0,338.05,48.61,386.66,5.58,-2.09,154,True,184.05,232.66000000000003
2023-09-11,SITE_013,South,chaotic,CEM_I,0.0,0.0,386.66,42.91,429.57,7.43,4.18,154,True,232.66000000000003,275.57
2023-09-12,SITE_013,South,chaotic,CEM_III,68.45,68.45,429.57,21.01,382.13,4.55,3.21,154,True,275.57,228.13
2023-09-13,SITE_013,South,chaotic,CEM_II,18.88,18.88,382.13,43.38,406.63,0.01,11.23,154,True,228.13,252.63
2023-09-14,SITE_013,South,chaotic,CEM_III,64.07,51.26,406.63,48.79,404.16,1.37,-2.53,154,True,252.63,250.16000000000003
2023-09-15,SITE_013,South,chaotic,CEM_I,0.0,0.0,404.16,42.69,446.85,9.36,-0.1,154,True,250.16000000000003,292.85
2023-09-16,SITE_013,South,chaotic,CEM_I,19.35,15.48,446.85,46.27,477.64,3.74,-0.83,154,True,292.85,323.64
2023-09-17,SITE_013,South,chaotic,CEM_III,48.42,38.73,477.64,41.74,480.65,5.44,-5.0,154,True,323.64,326.65
2023-09-18,SITE_013,South,chaotic,CEM_III,37.36,37.36,480.65,0.0,443.29,2.86,0.33,154,True,326.65,289.29
2023-09-19,SITE_013,South,chaotic,CEM_II,16.26,16.26,443.29,21.45,448.48,7.47,6.74,154,True,289.29,294.48
2023-09-20,SITE_013,South,chaotic,CEM_II,0.0,0.0,448.48,20.88,469.36,1.13,-0.44,154,True,294.48,315.36
2023-09-21,SITE_013,South,chaotic,CEM_III,0.0,0.0,469.36,47.2,516.56,3.78,3.81,154,True,315.36,362.55999999999995
2023-09-22,SITE_013,South,chaotic,CEM_II,15.35,12.28,516.56,16.97,521.25,2.61,-1.23,154,True,362.55999999999995,367.25
2023-09-23,SITE_013,South,chaotic,CEM_III,44.56,44.56,521.25,17.02,493.71,9.26,5.75,154,True,367.25,339.71
2023-09-24,SITE_013,South,chaotic,CEM_I,34.07,27.25,493.71,13.84,480.3,1.1,-0.36,154,True,339.71,326.3
2023-09-25,SITE_013,South,chaotic,CEM_I,0.0,0.0,480.3,49.93,530.23,11.69,-1.68,154,True,326.3,376.23
2023-09-26,SITE_013,South,chaotic,CEM_III,0.0,0.0,530.23,0.0,530.23,0.66,7.23,154,True,376.23,376.23
2023-09-27,SITE_013,South,chaotic,CEM_I,27.1,27.1,530.23,36.2,539.33,1.6,2.5,154,True,376.23,385.33000000000004
2023-09-28,SITE_013,South,chaotic,CEM_II,0.0,0.0,539.33,37.76,577.09,2.61,-5.0,154,True,385.33000000000004,423.09000000000003
2023-09-29,SITE_013,South,chaotic,CEM_III,0.0,0.0,577.09,20.0,597.09,3.22,-1.09,154,True,423.09000000000003,443.09000000000003
2023-09-30,SITE_013,South,chaotic,CEM_II,12.15,9.72,597.09,49.73,637.1,2.66,-5.0,154,True,443.09000000000003,483.1
2023-10-01,SITE_013,South,chaotic,CEM_III,58.5,58.5,637.1,32.57,611.17,6.53,0.77,154,True,483.1,457.16999999999996
2023-10-02,SITE_013,South,chaotic,CEM_III,55.63,55.63,611.17,34.79,590.33,5.43,7.62,154,True,457.16999999999996,436.33000000000004
2023-10-03,SITE_013,South,chaotic,CEM_III,51.28,41.03,590.33,0.0,549.3,2.09,-5.0,154,True,436.33000000000004,395.29999999999995
2023-10-04,SITE_013,South,chaotic,CEM_I,53.96,43.17,549.3,25.15,531.28,4.3,-1.3,154,True,395.29999999999995,377.28
2023-10-05,SITE_013,South,chaotic,CEM_II,40.91,32.73,531.28,12.67,511.22,14.35,-1.49,154,True,377.28,357.22
2023-10-06,SITE_013,South,chaotic,CEM_III,0.0,0.0,511.22,46.02,557.24,3.2,-1.59,154,True,357.22,403.24
2023-10-07,SITE_013,South,chaotic,CEM_II,38.26,30.61,557.24,35.17,561.8,3.21,-5.0,154,True,403.24,407.79999999999995
2023-10-08,SITE_013,South,chaotic,CEM_III,0.0,0.0,561.8,43.8,605.6,2.03,-5.0,154,True,407.79999999999995,451.6
2023-10-09,SITE_013,South,chaotic,CEM_I,18.26,18.26,605.6,35.51,622.85,7.15,5.54,154,True,451.6,468.85
2023-10-10,SITE_013,South,chaotic,CEM_I,26.37,26.37,622.85,0.0,596.48,1.33,4.53,154,True,468.85,442.48
2023-10-11,SITE_013,South,chaotic,CEM_II,41.02,41.02,596.48,30.93,586.39,8.45,2.53,154,True,442.48,432.39
2023-10-12,SITE_013,South,chaotic,CEM_III,30.43,24.34,586.39,31.29,593.34,1.48,-5.0,154,True,432.39,439.34000000000003
2023-10-13,SITE_013,South,chaotic,CEM_II,48.96,39.17,593.34,0.0,554.17,3.3,-5.0,154,True,439.34000000000003,400.16999999999996
2023-10-14,SITE_013,South,chaotic,CEM_III,47.82,38.26,554.17,33.42,549.33,9.38,-3.29,154,True,400.16999999999996,395.33000000000004
2023-10-15,SITE_013,South,chaotic,CEM_III,54.46,54.46,549.33,10.14,505.01,3.03,5.07,154,True,395.33000000000004,351.01
2023-10-16,SITE_013,South,chaotic,CEM_III,10.16,10.16,505.01,39.37,534.22,0.65,1.4,154,True,351.01,380.22
2023-10-17,SITE_013,South,chaotic,CEM_III,46.64,37.31,534.22,13.91,510.82,0.99,-5.0,154,True,380.22,356.82
2023-10-18,SITE_013,South,chaotic,CEM_I,0.0,0.0,510.82,36.3,547.12,3.28,0.65,154,True,356.82,393.12
2023-10-19,SITE_013,South,chaotic,CEM_II,0.0,0.0,547.12,46.25,593.37,4.79,-0.99,154,True,393.12,439.37
2023-10-20,SITE_013,South,chaotic,CEM_I,46.02,46.02,593.37,29.68,577.03,4.6,2.53,154,True,439.37,423.03
2023-10-21,SITE_013,South,chaotic,CEM_I,0.0,0.0,577.03,12.32,589.35,0.06,-4.66,154,True,423.03,435.35
2023-10-22,SITE_013,South,chaotic,CEM_II,50.45,50.45,589.35,49.42,588.32,7.03,0.18,154,True,435.35,434.32000000000005
2023-10-23,SITE_013,South,chaotic,CEM_I,50.46,40.36,588.32,23.15,571.11,6.94,-3.73,154,True,434.32000000000005,417.11
2023-10-24,SITE_013,South,chaotic,CEM_I,0.0,0.0,571.11,23.26,594.37,9.75,-3.7,154,True,417.11,440.37
2023-10-25,SITE_013,South,chaotic,CEM_III,11.36,11.36,594.37,0.0,583.01,0.04,10.27,154,True,440.37,429.01
2023-10-26,SITE_013,South,chaotic,CEM_III,67.68,67.68,583.01,32.19,547.52,1.47,2.37,154,True,429.01,393.52
2023-10-27,SITE_013,South,chaotic,CEM_II,48.15,38.52,547.52,17.32,526.32,5.87,-2.58,154,True,393.52,372.32000000000005
2023-10-28,SITE_013,South,chaotic,CEM_II,21.08,21.08,526.32,42.55,547.79,0.05,2.76,154,True,372.32000000000005,393.78999999999996
2023-10-29,SITE_013,South,chaotic,CEM_I,68.07,68.07,547.79,21.15,500.87,0.55,6.8,154,True,393.78999999999996,346.87
2023-10-30,SITE_013,South,chaotic,CEM_II,68.73,68.73,500.87,26.68,458.82,14.42,4.48,154,True,346.87,304.82
2023-10-31,SITE_013,South,chaotic,CEM_II,0.0,0.0,458.82,19.06,477.88,3.8,2.95,154,True,304.82,323.88
2023-11-01,SITE_013,South,chaotic,CEM_II,12.61,12.61,477.88,32.04,497.31,10.69,3.9,154,True,323.88,343.31
2023-11-02,SITE_013,South,chaotic,CEM_I,0.0,0.0,497.31,20.66,517.97,0.76,2.44,154,True,343.31,363.97
2023-11-03,SITE_013,South,chaotic,CEM_I,42.8,42.8,517.97,17.12,492.29,0.16,6.62,154,True,363.97,338.29
2023-11-04,SITE_013,South,chaotic,CEM_II,21.34,21.34,492.29,45.84,516.79,9.09,20.17,154,True,338.29,362.78999999999996
2023-11-05,SITE_013,South,chaotic,CEM_II,62.78,62.78,516.79,10.53,464.54,2.49,7.35,154,True,362.78999999999996,310.54
2023-11-06,SITE_013,South,chaotic,CEM_II,35.75,28.6,464.54,37.9,473.84,11.93,-0.23,154,True,310.54,319.84
2023-11-07,SITE_013,South,chaotic,CEM_III,44.95,44.95,473.84,11.28,440.17,12.22,4.79,154,True,319.84,286.17
2023-11-08,SITE_013,South,chaotic,CEM_III,0.0,0.0,440.17,0.0,440.17,2.09,3.15,154,True,286.17,286.17
2023-11-09,SITE_013,South,chaotic,CEM_II,0.0,0.0,440.17,23.98,464.15,2.92,-4.16,154,True,286.17,310.15
2023-11-10,SITE_013,South,chaotic,CEM_III,46.33,37.07,464.15,0.0,427.08,8.77,-0.61,154,True,310.15,273.08
2023-11-11,SITE_013,South,chaotic,CEM_III,56.55,56.55,427.08,26.44,396.97,6.66,5.43,154,True,273.08,242.97000000000003
2023-11-12,SITE_013,South,chaotic,CEM_I,41.31,33.05,396.97,0.0,363.92,1.03,-1.04,154,True,242.97000000000003,209.92000000000002
2023-11-13,SITE_013,South,chaotic,CEM_II,14.12,14.12,363.92,0.0,349.8,21.36,4.49,154,True,209.92000000000002,195.8
2023-11-14,SITE_013,South,chaotic,CEM_II,36.56,36.56,349.8,40.96,354.2,4.86,2.54,154,True,195.8,200.2
2023-11-15,SITE_013,South,chaotic,CEM_III,50.71,40.57,354.2,29.27,342.9,3.46,-2.32,154,True,200.2,188.89999999999998
2023-11-16,SITE_013,South,chaotic,CEM_II,0.0,0.0,342.9,16.13,359.03,1.14,4.29,154,True,188.89999999999998,205.02999999999997
2023-11-17,SITE_013,South,chaotic,CEM_II,65.86,52.69,359.03,48.14,354.48,7.76,-1.81,154,True,205.02999999999997,200.48000000000002
2023-11-18,SITE_013,South,chaotic,CEM_III,46.92,46.92,354.48,24.38,331.94,8.4,2.29,154,True,200.48000000000002,177.94
2023-11-19,SITE_013,South,chaotic,CEM_I,28.13,28.13,331.94,37.52,341.33,0.61,5.5,154,True,177.94,187.32999999999998
2023-11-20,SITE_013,South,chaotic,CEM_I,0.0,0.0,341.33,13.54,354.87,6.8,7.54,154,True,187.32999999999998,200.87
2023-11-21,SITE_013,South,chaotic,CEM_III,53.44,53.44,354.87,31.55,332.98,3.61,13.3,154,True,200.87,178.98000000000002
2023-11-22,SITE_013,South,chaotic,CEM_I,21.43,21.43,332.98,28.95,340.5,3.37,2.56,154,True,178.98000000000002,186.5
2023-11-23,SITE_013,South,chaotic,CEM_III,17.98,17.98,340.5,19.07,341.59,5.41,4.69,154,True,186.5,187.58999999999997
2023-11-24,SITE_013,South,chaotic,CEM_III,26.19,0.0,341.59,30.49,372.08,15.9,5.2,154,True,187.58999999999997,218.07999999999998
2023-11-25,SITE_013,South,chaotic,CEM_II,31.86,25.49,372.08,19.26,365.85,1.06,-0.49,154,True,218.07999999999998,211.85000000000002
2023-11-26,SITE_013,South,chaotic,CEM_II,41.68,41.68,365.85,26.26,350.43,12.3,6.26,154,True,211.85000000000002,196.43
2023-11-27,SITE_013,South,chaotic,CEM_I,0.0,0.0,350.43,0.0,350.43,0.19,10.66,154,True,196.43,196.43
2023-11-28,SITE_013,South,chaotic,CEM_I,59.14,59.14,350.43,22.84,314.13,6.75,12.24,154,True,196.43,160.13
2023-11-29,SITE_013,South,chaotic,CEM_I,53.7,53.7,314.13,16.17,276.6,4.35,8.37,154,True,160.13,122.60000000000002
2023-11-30,SITE_013,South,chaotic,CEM_II,31.61,31.61,276.6,20.29,265.28,0.74,2.09,154,True,122.60000000000002,111.27999999999997
2023-12-01,SITE_013,South,chaotic,CEM_III,63.71,50.97,265.28,30.08,244.39,7.49,-5.0,154,True,111.27999999999997,90.38999999999999
2023-12-02,SITE_013,South,chaotic,CEM_I,69.64,69.64,244.39,43.43,218.18,1.44,1.14,154,True,90.38999999999999,64.18
2023-12-03,SITE_013,South,chaotic,CEM_II,52.6,52.6,218.18,24.08,189.66,2.25,3.44,154,True,64.18,35.66
2023-12-04,SITE_013,South,chaotic,CEM_I,38.77,38.77,189.66,43.88,194.77,0.56,6.42,154,True,35.66,40.77000000000001
2023-12-05,SITE_013,South,chaotic,CEM_I,58.16,58.16,194.77,38.62,175.23,2.73,12.41,154,True,40.77000000000001,21.22999999999999
2023-12-06,SITE_013,South,chaotic,CEM_III,0.0,0.0,175.23,41.34,216.57,0.45,15.45,154,True,21.22999999999999,62.56999999999999
2023-12-07,SITE_013,South,chaotic,CEM_I,23.71,23.71,216.57,19.85,212.71,6.27,16.51,154,True,62.56999999999999,58.71000000000001
2023-12-08,SITE_013,South,chaotic,CEM_III,55.77,55.77,212.71,0.0,156.94,0.24,1.34,154,True,58.71000000000001,2.9399999999999977
2023-12-09,SITE_013,South,chaotic,CEM_III,39.91,0.0,156.94,25.85,182.79,21.4,3.77,154,True,2.9399999999999977,28.789999999999992
2023-12-10,SITE_013,South,chaotic,CEM_II,0.0,0.0,182.79,32.87,215.66,9.61,6.31,154,True,28.789999999999992,61.66
2023-12-11,SITE_013,South,chaotic,CEM_II,13.99,13.99,215.66,43.11,244.78,4.98,9.78,154,True,61.66,90.78
2023-12-12,SITE_013,South,chaotic,CEM_III,68.3,68.3,244.78,35.01,211.49,5.49,6.93,154,True,90.78,57.49000000000001
2023-12-13,SITE_013,South,chaotic,CEM_I,0.0,0.0,211.49,39.74,251.23,14.02,9.8,154,True,57.49000000000001,97.22999999999999
2023-12-14,SITE_013,South,chaotic,CEM_I,0.0,0.0,251.23,37.21,288.44,3.55,7.99,154,True,97.22999999999999,134.44
2023-12-15,SITE_013,South,chaotic,CEM_III,0.0,0.0,288.44,24.93,313.37,1.3,15.82,154,True,134.44,159.37
2023-12-16,SITE_013,South,chaotic,CEM_II,69.62,0.0,313.37,0.0,313.37,26.03,10.54,154,True,159.37,159.37
2023-12-17,SITE_013,South,chaotic,CEM_III,0.0,0.0,313.37,40.44,353.81,2.73,9.03,154,True,159.37,199.81
2023-12-18,SITE_013,South,chaotic,CEM_II,63.19,63.19,353.81,35.67,326.29,7.5,12.41,154,True,199.81,172.29000000000002
2023-12-19,SITE_013,South,chaotic,CEM_II,48.99,48.99,326.29,17.91,295.21,1.24,2.8,154,True,172.29000000000002,141.20999999999998
2023-12-20,SITE_013,South,chaotic,CEM_II,27.56,27.56,295.21,43.45,311.1,1.05,4.97,154,True,141.20999999999998,157.10000000000002
2023-12-21,SITE_013,South,chaotic,CEM_II,23.63,23.63,311.1,10.19,297.66,9.64,14.76,154,True,157.10000000000002,143.66000000000003
2023-12-22,SITE_013,South,chaotic,CEM_I,63.09,50.47,297.66,43.91,291.1,0.44,-2.96,154,True,143.66000000000003,137.10000000000002
2023-12-23,SITE_013,South,chaotic,CEM_III,35.17,35.17,291.1,30.72,286.65,0.91,0.66,154,True,137.10000000000002,132.64999999999998
2023-12-24,SITE_013,South,chaotic,CEM_II,0.0,0.0,286.65,46.95,333.6,2.11,2.77,154,True,132.64999999999998,179.60000000000002
2023-12-25,SITE_013,South,chaotic,CEM_II,26.58,26.58,333.6,19.45,326.47,14.04,15.0,154,True,179.60000000000002,172.47000000000003
2023-12-26,SITE_013,South,chaotic,CEM_II,61.23,61.23,326.47,0.0,265.24,14.4,13.97,154,True,172.47000000000003,111.24000000000001
2023-12-27,SITE_013,South,chaotic,CEM_II,51.81,51.81,265.24,17.63,231.06,6.19,15.96,154,True,111.24000000000001,77.06
2023-12-28,SITE_013,South,chaotic,CEM_III,52.02,52.02,231.06,34.8,213.84,0.84,16.29,154,True,77.06,59.84
2023-12-29,SITE_013,South,chaotic,CEM_III,60.66,60.66,213.84,38.16,191.34,9.86,10.0,154,True,59.84,37.34
2023-12-30,SITE_013,South,chaotic,CEM_II,0.0,0.0,191.34,27.42,218.76,0.34,13.2,154,True,37.34,64.75999999999999
2023-12-31,SITE_013,South,chaotic,CEM_I,62.54,62.54,218.76,45.54,201.76,3.78,10.26,154,True,64.75999999999999,47.75999999999999
2024-01-01,SITE_013,South,chaotic,CEM_I,47.08,47.08,201.76,29.27,183.95,5.23,13.46,154,True,47.75999999999999,29.94999999999999
2024-01-02,SITE_013,South,chaotic,CEM_II,51.12,51.12,183.95,32.31,165.14,3.7,14.7,154,True,29.94999999999999,11.139999999999986
2024-01-03,SITE_013,South,chaotic,CEM_II,56.16,56.16,165.14,24.39,133.37,0.02,8.42,154,True,11.139999999999986,0.0
2024-06-24,SITE_013,South,chaotic,CEM_III,21.64,21.64,142.61,42.53,163.5,0.87,0.52,154,True,0.0,9.5
2024-06-25,SITE_013,South,chaotic,CEM_III,43.8,43.8,163.5,29.06,148.76,3.8,9.02,154,True,9.5,0.0
2024-06-28,SITE_013,South,chaotic,CEM_I,14.08,14.08,153.44,29.91,169.27,6.98,12.01,154,True,0.0,15.27000000000001
2024-06-29,SITE_013,South,chaotic,CEM_II,17.65,17.65,169.27,42.88,194.5,2.23,14.35,154,True,15.27000000000001,40.5
2024-06-30,SITE_013,South,chaotic,CEM_III,49.59,49.59,194.5,25.37,170.28,7.99,17.88,154,True,40.5,16.28
2024-07-01,SITE_013,South,chaotic,CEM_II,44.05,44.05,170.28,0.0,126.23,3.98,10.59,154,True,16.28,0.0
2024-07-02,SITE_013,South,chaotic,CEM_III,0.0,0.0,126.23,44.78,171.01,2.9,4.87,154,True,0.0,17.00999999999999
2024-07-03,SITE_013,South,chaotic,CEM_III,12.13,12.13,171.01,20.98,179.86,4.84,14.98,154,True,17.00999999999999,25.860000000000014
2024-07-04,SITE_013,South,chaotic,CEM_III,69.23,69.23,179.86,14.31,124.94,2.21,8.44,154,True,25.860000000000014,0.0
2024-08-08,SITE_013,South,chaotic,CEM_III,0.0,0.0,128.46,40.43,168.89,6.56,6.38,154,True,0.0,14.889999999999986
2024-08-09,SITE_013,South,chaotic,CEM_III,56.19,56.19,168.89,0.0,112.7,1.81,8.94,154,True,14.889999999999986,0.0
2024-09-02,SITE_013,South,chaotic,CEM_I,0.0,0.0,149.85,36.88,186.73,6.16,-0.68,154,True,0.0,32.72999999999999
2024-09-03,SITE_013,South,chaotic,CEM_III,0.0,0.0,186.73,16.66,203.39,6.25,4.64,154,True,32.72999999999999,49.389999999999986
2024-09-04,SITE_013,South,chaotic,CEM_I,49.92,39.93,203.39,37.58,201.04,4.26,-2.17,154,True,49.389999999999986,47.03999999999999
2024-09-05,SITE_013,South,chaotic,CEM_I,59.37,59.37,201.04,19.45,161.12,8.19,5.63,154,True,47.03999999999999,7.1200000000000045
2024-09-06,SITE_013,South,chaotic,CEM_II,0.0,0.0,161.12,36.43,197.55,0.91,-2.06,154,True,7.1200000000000045,43.55000000000001
2024-09-07,SITE_013,South,chaotic,CEM_II,37.49,29.99,197.55,32.54,200.1,2.44,-4.43,154,True,43.55000000000001,46.099999999999994
2024-09-08,SITE_013,South,chaotic,CEM_II,13.26,13.26,200.1,36.85,223.69,2.51,5.1,154,True,46.099999999999994,69.69
2024-09-09,SITE_013,South,chaotic,CEM_II,24.34,24.34,223.69,40.57,239.92,7.19,3.49,154,True,69.69,85.91999999999999
2024-09-10,SITE_013,South,chaotic,CEM_I,46.37,46.37,239.92,38.6,232.15,1.8,11.09,154,True,85.91999999999999,78.15
2024-09-11,SITE_013,South,chaotic,CEM_II,62.67,62.67,232.15,12.31,181.79,4.3,1.5,154,True,78.15,27.789999999999992
2024-09-12,SITE_013,South,chaotic,CEM_I,54.1,0.0,181.79,27.9,209.69,21.86,9.48,154,True,27.789999999999992,55.69
2024-09-13,SITE_013,South,chaotic,CEM_II,0.0,0.0,209.69,0.0,209.69,5.35,2.82,154,True,55.69,55.69
2024-09-14,SITE_013,South,chaotic,CEM_III,0.0,0.0,209.69,41.24,250.93,4.7,4.06,154,True,55.69,96.93
2024-09-15,SITE_013,South,chaotic,CEM_II,26.02,26.02,250.93,37.95,262.86,5.97,0.39,154,True,96.93,108.86000000000001
2024-09-16,SITE_013,South,chaotic,CEM_III,48.19,38.55,262.86,21.17,245.48,3.41,-1.77,154,True,108.86000000000001,91.47999999999999
2024-09-17,SITE_013,South,chaotic,CEM_II,0.0,0.0,245.48,36.13,281.61,3.54,-4.06,154,True,91.47999999999999,127.61000000000001
2024-09-18,SITE_013,South,chaotic,CEM_I,34.17,34.17,281.61,22.43,269.87,5.07,0.76,154,True,127.61000000000001,115.87
2024-09-19,SITE_013,South,chaotic,CEM_III,0.0,0.0,269.87,18.59,288.46,5.11,-2.52,154,True,115.87,134.45999999999998
2024-09-20,SITE_013,South,chaotic,CEM_I,30.36,30.36,288.46,45.85,303.95,0.62,2.03,154,True,134.45999999999998,149.95
2024-09-21,SITE_013,South,chaotic,CEM_III,0.0,0.0,303.95,47.75,351.7,0.67,-0.11,154,True,149.95,197.7
2024-09-22,SITE_013,South,chaotic,CEM_I,16.26,16.26,351.7,32.53,367.97,4.21,0.96,154,True,197.7,213.97000000000003
2024-09-23,SITE_013,South,chaotic,CEM_II,33.41,33.41,367.97,33.78,368.34,3.13,1.45,154,True,213.97000000000003,214.33999999999997
2024-09-24,SITE_013,South,chaotic,CEM_II,42.15,33.72,368.34,40.3,374.92,7.11,-3.02,154,True,214.33999999999997,220.92000000000002
